fold,arch,init,train_condition,attacker_type,eval_split,eval_condition,seed,level,rank1,rank5,top1_sim,margin,p_top1,auc,tar_at_far_1pct,mean_sim_same,mean_sim_diff,n_pos_pairs,n_neg_pairs
1,resnet18,pretrained,gs20,adaptive,test,gs20,1337,slice_level,0.7990052000904364,0.9545557314040244,0.9109026701127462,0.0052598327391562135,0.001213056890714767,0.7951629926482138,0.14129619459662188,0.8376887247367747,0.7720253491727793,298628,884600
1,resnet18,pretrained,gs20,adaptive,test,gs20,1337,subject_level,1.0,1.0,0.996893253496715,0.01700351323400225,0.037875539250671865,0.9999940845903579,1.0,0.996893253496715,0.9148586674013,70,4830
1,resnet18,pretrained,gs20,blind,train,raw,1337,slice_level,0.9871180842279108,0.9965317919075144,0.9975440557292431,0.0011197304154702398,0.00024084385059699708,0.8411688841885028,0.3733570796639277,0.9859472209666286,0.9718876244706817,172939,1211000
1,resnet18,pretrained,gs20,blind,train,raw,1337,subject_level,1.0,1.0,0.9994869420970727,0.003465923248912414,0.005555925024799766,0.999995998146118,1.0,0.9994869420970727,0.9848351552095593,221,48620
1,resnet18,pretrained,gs20,blind,test,raw,1337,slice_level,0.9997739091114628,1.0,0.9980395311094263,0.0006321953913218398,0.00032848395814798247,0.8207124542304651,0.36206249916283806,0.9839699932219861,0.971353004945637,298628,884600
1,resnet18,pretrained,gs20,blind,test,raw,1337,subject_level,1.0,1.0,0.9997488362448556,0.004471523421151298,0.017286840427134718,0.9999999999999999,1.0,0.9997488362448556,0.9860378285989505,70,4830
2,resnet18,pretrained,gs20,adaptive,train,gs20,1337,slice_level,0.5730800990916598,0.8322047894302229,0.9630740570588904,0.0021969726418385716,0.0005554668136830438,0.8573778543169079,0.17875172760760322,0.9400345070341258,0.8569811686453594,172927,1211000
2,resnet18,pretrained,gs20,adaptive,train,gs20,1337,subject_level,0.990990990990991,1.0,0.9976322978466481,0.006456872095932832,0.01172712880086053,0.9998152732651939,0.9954954954954955,0.997622129884926,0.9070978111959029,222,49062
2,resnet18,pretrained,gs20,adaptive,test,gs20,1337,slice_level,0.7568203198494826,0.9412041392285984,0.9632645099514067,0.002234153568688587,0.0006468353598100538,0.8167504511458287,0.13112199793723295,0.9370447886704573,0.8855740899945892,271480,850400
2,resnet18,pretrained,gs20,adaptive,test,gs20,1337,subject_level,1.0,1.0,0.9988928359487782,0.010355612506037172,0.02961312887677248,1.0,1.0,0.9988928359487782,0.9444350002671752,69,4692
2,resnet18,pretrained,gs20,blind,train,raw,1337,slice_level,0.9938893476465731,0.998018166804294,0.9979454171352402,0.000857678609481043,0.00023502620546247974,0.8903538184637625,0.4786528419506497,0.98853144177366,0.9740483647936341,172927,1211000
2,resnet18,pretrained,gs20,blind,train,raw,1337,subject_level,0.9954954954954955,1.0,0.9995624643188339,0.0037400255332121976,0.00557112048782811,0.9999985310001208,1.0,0.9995617098636456,0.9843965205751743,222,49062
2,resnet18,pretrained,gs20,blind,test,raw,1337,slice_level,1.0,1.0,0.9986483012715938,0.00045601696981535916,0.0003257640712133474,0.8993268412607747,0.4733129512302932,0.9896679400721478,0.9754466683153319,271480,850400
2,resnet18,pretrained,gs20,blind,test,raw,1337,subject_level,1.0,1.0,0.9998310001000114,0.004403164421302685,0.01766179407528345,0.9999999999999999,1.0,0.9998310001000114,0.9855937699248215,69,4692
3,resnet18,pretrained,gs20,adaptive,train,gs20,1337,slice_level,0.5171730515191546,0.7769154557463672,0.9830000308124518,0.0011145566224736929,0.0005357883415070961,0.8249987712571181,0.10613777549619598,0.966695403411062,0.8557378971683726,173369,1211200
3,resnet18,pretrained,gs20,adaptive,train,gs20,1337,subject_level,0.972972972972973,0.990990990990991,0.9987566143542796,0.0033327397462484,0.012040073314245354,0.9989525112736559,0.9819819819819819,0.9987314391780544,0.8828705594749672,222,49062
3,resnet18,pretrained,gs20,adaptive,test,gs20,1337,slice_level,0.7082538167938931,0.9134064885496184,0.9802229294254807,0.0013533109329811489,0.0006016325658992736,0.7749121195251083,0.1252266271831752,0.9563516482139899,0.9056749816843529,264752,838400
3,resnet18,pretrained,gs20,adaptive,test,gs20,1337,subject_level,1.0,1.0,0.9992116793342258,0.006151706412218619,0.028188156746867775,0.9998177594919505,1.0,0.9992116793342258,0.9459885906202612,69,4692
3,resnet18,pretrained,gs20,blind,train,raw,1337,slice_level,0.9933949801849405,0.9981836195508587,0.9982482142342917,0.0007559345491338753,0.0002235885223813135,0.8670389104225492,0.4306594604571752,0.9898788555327606,0.9779435501227468,173369,1211200
3,resnet18,pretrained,gs20,blind,train,raw,1337,subject_level,1.0,1.0,0.9996422029830314,0.0029400345441457387,0.005352271899060758,0.9999444534420687,0.9954954954954955,0.9996422029830314,0.9873624428177934,222,49062
3,resnet18,pretrained,gs20,blind,test,raw,1337,slice_level,0.9997614503816794,1.0,0.9986578683930499,0.0004552258249685055,0.0003194321053266349,0.8632807976894632,0.43680500997159605,0.9897121918132916,0.9779427725335456,264752,838400
3,resnet18,pretrained,gs20,blind,test,raw,1337,subject_level,1.0,1.0,0.9997958178105562,0.003795502842336461,0.0171595376956722,1.0,1.0,0.9997958178105562,0.9876365342764192,69,4692
4,resnet18,pretrained,gs20,adaptive,train,gs20,1337,slice_level,0.6139742319127849,0.859596960687149,0.935665005833393,0.0037944418371097855,0.0007146557453505358,0.8781973297735811,0.2017276984380908,0.9000772604645937,0.8169683384557624,171905,1210800
4,resnet18,pretrained,gs20,adaptive,train,gs20,1337,subject_level,1.0,1.0,0.9957933970936784,0.01089008998226475,0.01328140930566299,0.9999909105632477,1.0,0.9957933970936784,0.9030784627880626,222,49062
4,resnet18,pretrained,gs20,adaptive,test,gs20,1337,slice_level,0.7946776287321505,0.9608394634357421,0.9364241090031322,0.0038296462059639997,0.0008580219022427838,0.8538409282006338,0.17382721783557825,0.893713433816391,0.8249365089382704,335868,924400
4,resnet18,pretrained,gs20,adaptive,test,gs20,1337,subject_level,1.0,1.0,0.9981657232063404,0.014715153238047724,0.03694762940100138,1.0,1.0,0.9981657232063404,0.9199320870973265,69,4692
4,resnet18,pretrained,gs20,blind,train,raw,1337,slice_level,0.9933927981499835,0.9966963990749917,0.9976603855167555,0.0009998569088404353,0.00023796609995775075,0.8868518029449373,0.4507198743492045,0.9877638357093601,0.9728916865624647,171905,1210800
4,resnet18,pretrained,gs20,blind,train,raw,1337,subject_level,1.0,1.0,0.9995374781591398,0.0038800204659367467,0.005576124739925469,0.9999999081875075,1.0,0.9995374781591398,0.9843036965362442,222,49062
4,resnet18,pretrained,gs20,blind,test,raw,1337,slice_level,0.9997836434443964,1.0,0.9983228192810164,0.0005403495954260172,0.0003087138321937482,0.8747261725892996,0.4222611263948932,0.9873470294142206,0.9729479526064577,335868,924400
4,resnet18,pretrained,gs20,blind,test,raw,1337,subject_level,1.0,1.0,0.9998199939727783,0.004785944586214812,0.017901491346782532,1.0,1.0,0.9998199939727783,0.9845969929516265,69,4692
0,resnet18,pretrained,gs30,adaptive,train,gs30,1337,slice_level,0.5068561044110359,0.7875433669254915,0.8834755495522961,0.005661633021375,0.0008447236586654845,0.8580246324560694,0.18194461789983993,0.8306189708265438,0.7594336340192742,176158,1210600
0,resnet18,pretrained,gs30,adaptive,train,gs30,1337,subject_level,1.0,1.0,0.9923187753194058,0.014872036908007315,0.013729056756420912,0.9999613774567195,1.0,0.9923187753194058,0.9044380116565686,221,48620
0,resnet18,pretrained,gs30,adaptive,test,gs30,1337,slice_level,0.6946853457860797,0.9303980431398711,0.8838060119164263,0.005474620854719389,0.000979464873298754,0.8424728046523507,0.17980870231055934,0.8293966534313288,0.7710859738959984,305597,899400
0,resnet18,pretrained,gs30,adaptive,test,gs30,1337,subject_level,1.0,1.0,0.9966598664011274,0.017620088372911725,0.035315624571272304,1.0,1.0,0.9966598664011274,0.926711923069095,70,4830
0,resnet18,pretrained,gs30,blind,train,raw,1337,slice_level,0.9928960845861556,0.9971914753015034,0.9976950217116555,0.001056805388426832,0.0002402502042819336,0.8755275143162697,0.40934274912294644,0.9869200415020845,0.9722285976175353,176158,1210600
0,resnet18,pretrained,gs30,blind,train,raw,1337,subject_level,1.0,1.0,0.9994997748961816,0.0036890657778778767,0.005607797896986768,1.0,1.0,0.9994997748961816,0.9842004337572159,221,48620
0,resnet18,pretrained,gs30,blind,test,raw,1337,slice_level,0.9997776295307983,1.0,0.9984443182279354,0.0005160575711464707,0.0003209680716125247,0.8903182118489086,0.4206520351966806,0.9877699045607052,0.9720377306246827,305597,899400
0,resnet18,pretrained,gs30,blind,test,raw,1337,subject_level,1.0,1.0,0.9997993443693434,0.004389813116618565,0.017821345238813333,1.0,1.0,0.9997993443693434,0.9837869915902985,70,4830
1,resnet18,pretrained,gs30,adaptive,train,gs30,1337,slice_level,0.3810074318744839,0.6835672997522708,0.8686113810263617,0.00615831166628862,0.000973516079109019,0.822340300930631,0.16022412526960372,0.7969318960405454,0.7337008429045376,172939,1211000
1,resnet18,pretrained,gs30,adaptive,train,gs30,1337,subject_level,0.995475113122172,1.0,0.9904599861321945,0.012955923965074358,0.012730237319896934,0.9998503492780841,1.0,0.9904560864780823,0.9095959602057909,221,48620
1,resnet18,pretrained,gs30,adaptive,test,gs30,1337,slice_level,0.6129323988243274,0.8896676463938503,0.8658094876577432,0.006657284914625195,0.0012288499989943958,0.7800603920059477,0.1452107638935398,0.785894284663813,0.7349842396122472,298628,884600
1,resnet18,pretrained,gs30,adaptive,test,gs30,1337,subject_level,1.0,1.0,0.9955501650060926,0.018217441865376063,0.033599790425172874,0.9999970422951789,1.0,0.9955501650060926,0.9288580481310068,70,4830
1,resnet18,pretrained,gs30,blind,train,raw,1337,slice_level,0.9920726672171759,0.9973575557390586,0.9976473771767809,0.0011062072290063004,0.00024697661192101005,0.8604491938798065,0.4085024199284141,0.9858250234232909,0.9701663522776939,172939,1211000
1,resnet18,pretrained,gs30,blind,train,raw,1337,subject_level,1.0,1.0,0.9994711177381455,0.0036102945987994853,0.0056796054191449105,0.9999960912124873,1.0,0.9994711177381455,0.9832539579312726,221,48620
1,resnet18,pretrained,gs30,blind,test,raw,1337,slice_level,0.9995478182229256,1.0,0.9981305645705078,0.0006192140171707364,0.0003366106317810025,0.8286018972717768,0.3667305142183586,0.9836669027646051,0.9696540760421899,298628,884600
1,resnet18,pretrained,gs30,blind,test,raw,1337,subject_level,1.0,1.0,0.9997496656009129,0.004876179354531425,0.01763578701232161,1.0,1.0,0.9997496656009129,0.9845906967702119,70,4830
2,resnet18,pretrained,gs30,adaptive,train,gs30,1337,slice_level,0.44921552436003304,0.7575557390586293,0.8513562167409429,0.006534846935461219,0.000944870975883493,0.8449127213061465,0.19047921955507238,0.7853662765074968,0.7206194655233971,172927,1211000
2,resnet18,pretrained,gs30,adaptive,train,gs30,1337,subject_level,0.9954954954954955,1.0,0.9894697832631635,0.015259599363481676,0.013193602786978354,0.9999523493164192,1.0,0.9894693587814365,0.906305981888267,222,49062
2,resnet18,pretrained,gs30,adaptive,test,gs30,1337,slice_level,0.6735653809971778,0.9176857949200377,0.8561601879903985,0.006675944124766374,0.0012909311590021256,0.846089604493317,0.1721857963754236,0.7907012536592647,0.7258819061718874,271480,850400
2,resnet18,pretrained,gs30,adaptive,test,gs30,1337,subject_level,1.0,1.0,0.9955975421960803,0.020337440829346146,0.03992825441494368,1.0,1.0,0.9955975421960803,0.9159919531398214,69,4692
2,resnet18,pretrained,gs30,blind,train,raw,1337,slice_level,0.9904211395540875,0.9940545004128819,0.9972202366290261,0.0012232902028361792,0.00026735479436216077,0.8453167471009675,0.4022333123225407,0.982423672936555,0.9636163536077881,172927,1211000
2,resnet18,pretrained,gs30,blind,train,raw,1337,subject_level,0.990990990990991,1.0,0.9993266710289964,0.004266239769823916,0.0059422573540359735,0.9999762205644559,1.0,0.9993148427288812,0.9793637018606882,222,49062
2,resnet18,pretrained,gs30,blind,test,raw,1337,slice_level,0.9995296331138288,0.9997648165569144,0.9982065093035083,0.0006415852794979163,0.00037098882721873046,0.8655011109078095,0.4126602327979962,0.9846571576097796,0.9652767210164277,271480,850400
2,resnet18,pretrained,gs30,blind,test,raw,1337,subject_level,1.0,1.0,0.9997594442920409,0.005521544511767401,0.018951872876588848,1.0,1.0,0.9997594442920409,0.9802998382366324,69,4692
3,resnet18,pretrained,gs30,adaptive,train,gs30,1337,slice_level,0.5262549537648613,0.8035006605019815,0.9151924108222738,0.004221044520169615,0.0007167844261684673,0.8804094542124296,0.20854939464379446,0.8745155015878028,0.8015974959729133,173369,1211200
3,resnet18,pretrained,gs30,adaptive,train,gs30,1337,subject_level,1.0,1.0,0.9946602574876837,0.011696093254261188,0.012717008737528377,0.9999836573763441,1.0,0.9946602574876837,0.9103713246754654,222,49062
3,resnet18,pretrained,gs30,adaptive,test,gs30,1337,slice_level,0.7445133587786259,0.9475190839694656,0.914674888670672,0.0044054047467599385,0.0008551598215531886,0.8432769384115331,0.20043285791986462,0.8706675298685785,0.8185789873210699,264752,838400
3,resnet18,pretrained,gs30,adaptive,test,gs30,1337,subject_level,1.0,1.0,0.99734734279522,0.01625217562136443,0.032000645995140076,1.0,1.0,0.99734734279522,0.9369365406768096,69,4692
3,resnet18,pretrained,gs30,blind,train,raw,1337,slice_level,0.9927344782034346,0.9983487450462352,0.997882614303454,0.000939369733141467,0.00023388477149428714,0.8689789582944941,0.4282253459384319,0.9878216535443461,0.9743885482327036,173369,1211200
3,resnet18,pretrained,gs30,blind,train,raw,1337,subject_level,1.0,1.0,0.9995830883313944,0.003497673853023632,0.00548058818513947,0.9999993573125527,1.0,0.9995830883313944,0.9856227697530994,222,49062
3,resnet18,pretrained,gs30,blind,test,raw,1337,slice_level,0.9995229007633588,1.0,0.9984217803100593,0.0005581925217886918,0.000335538450391134,0.8692662687610402,0.43115443887109445,0.9876397384294947,0.9742184797527965,264752,838400
3,resnet18,pretrained,gs30,blind,test,raw,1337,subject_level,1.0,1.0,0.9997593268104221,0.004608333110809326,0.017567220562394115,1.0,1.0,0.9997593268104221,0.9859357095511673,69,4692
4,resnet18,pretrained,gs30,adaptive,train,gs30,1337,slice_level,0.433597621407334,0.731582424843079,0.8520775641649124,0.006357904458384645,0.0008707430579790416,0.8228089765840025,0.16093191006660656,0.786769479476935,0.7279847820740172,171905,1210800
4,resnet18,pretrained,gs30,adaptive,train,gs30,1337,subject_level,1.0,1.0,0.9897593584683564,0.015317923582351959,0.012119424734935836,0.9999780568143048,1.0,0.9897593584683564,0.9150048995260011,222,49062
4,resnet18,pretrained,gs30,adaptive,test,gs30,1337,slice_level,0.6702726092600606,0.9279532669839896,0.8563499529864147,0.0067887247537235735,0.0012305405445591144,0.8263409464500094,0.15994378744030394,0.7862952084473643,0.7241184253456762,335868,924400
4,resnet18,pretrained,gs30,adaptive,test,gs30,1337,subject_level,1.0,1.0,0.995832830235578,0.020528938459313435,0.040380192542637604,1.0,1.0,0.995832830235578,0.9157669027824231,69,4692
4,resnet18,pretrained,gs30,blind,train,raw,1337,slice_level,0.9907499174099769,0.9958704988437397,0.9971928733250549,0.0012307255268884563,0.0002522994450732567,0.8472962000580428,0.38595736016986126,0.983802288986862,0.9681299206237411,171905,1210800
4,resnet18,pretrained,gs30,blind,train,raw,1337,subject_level,1.0,1.0,0.9994036673425554,0.004052807618905832,0.005666327492862537,0.9999994491250453,1.0,0.9994036673425554,0.9830191862344557,222,49062
4,resnet18,pretrained,gs30,blind,test,raw,1337,slice_level,1.0,1.0,0.9980346608192876,0.0006918076027631244,0.00033447214254333867,0.8567346397683705,0.3907219502899949,0.9839127434075254,0.966668572683566,335868,924400
4,resnet18,pretrained,gs30,blind,test,raw,1337,subject_level,1.0,1.0,0.9997621308202329,0.005047235799872357,0.01858626864850521,1.0,1.0,0.9997621308202329,0.9817365266300122,69,4692
0,resnet18,pretrained,gs40,adaptive,train,gs40,1337,slice_level,0.3869155790517099,0.6946968445398976,0.8782597400719482,0.005044593154035008,0.000753836242384018,0.8569684189519969,0.1660554729277126,0.8269985589050429,0.763545730031612,176158,1210600
0,resnet18,pretrained,gs40,adaptive,train,gs40,1337,subject_level,1.0,1.0,0.9921288749211514,0.011751184905815988,0.012247493663356045,0.999925593437704,1.0,0.9921288749211514,0.9137409652409756,221,48620
0,resnet18,pretrained,gs40,adaptive,test,gs40,1337,slice_level,0.5663775850567044,0.8748054258394485,0.8787246995007221,0.0049336222455001605,0.0008781944523142058,0.8338801948537309,0.1500800073299149,0.8262057378898614,0.774834464971015,305597,899400
0,resnet18,pretrained,gs40,adaptive,test,gs40,1337,subject_level,1.0,1.0,0.9966091173035758,0.014324641227722168,0.031996310715164455,1.0,1.0,0.9966091173035758,0.9347067182725508,70,4830
0,resnet18,pretrained,gs40,blind,train,raw,1337,slice_level,0.9914092185693045,0.9966958532958864,0.997723174128634,0.0010640460972586644,0.00023980592685014158,0.855378495579923,0.39074580774077816,0.9862642391478559,0.9723706875814596,176158,1210600
0,resnet18,pretrained,gs40,blind,train,raw,1337,subject_level,1.0,1.0,0.9994612522254702,0.0035695255611816685,0.005545079387825539,0.9999994416017839,1.0,0.9994612522254702,0.9849771957934907,221,48620
0,resnet18,pretrained,gs40,blind,test,raw,1337,slice_level,0.9997776295307983,1.0,0.9984539611513996,0.0005191533412301384,0.00032032297853799196,0.8766650161154792,0.40528539219953075,0.9870228080612482,0.9722815976745689,305597,899400
0,resnet18,pretrained,gs40,blind,test,raw,1337,subject_level,1.0,1.0,0.9997858711651393,0.004350112165723528,0.017612249750111785,1.0,1.0,0.9997858711651393,0.9846825555367993,70,4830
1,resnet18,pretrained,gs40,adaptive,train,gs40,1337,slice_level,0.3151114781172585,0.6204789430222957,0.849104020774709,0.005785501672648675,0.0007730906942528984,0.8245703278219717,0.14768213069348152,0.7876872769944867,0.734623096082055,172939,1211000
