fold,arch,init,train_condition,attacker_type,eval_split,eval_condition,seed,k_gallery,k_probe,level,rank1,rank5,top1_sim,margin,p_top1,auc,tar_at_far_1pct,mean_sim_same,mean_sim_diff,n_pos_pairs,n_neg_pairs
1,densenet121,pretrained,gs0,adaptive,test,gs0,1337,1,1,slice_level,0.4857142857142857,0.6285714285714286,0.7972548799855369,0.026023727655410767,0.07073055492447955,0.8654244306418218,0.4142857142857143,0.7672112192426409,0.6761448389378146,70,4830
1,densenet121,pretrained,gs0,adaptive,test,gs0,1337,1,1,subject_level,0.4857142857142857,0.6285714285714286,0.7972549174513136,0.02602372680391584,0.07073054710136993,0.865424430641822,0.4142857142857143,0.7672112558569227,0.6761448824010774,70,4830
1,densenet121,pretrained,gs0,blind,train,raw,1337,1,1,slice_level,0.38461538461538464,0.5656108597285068,0.974188963751987,0.0053179229007047765,0.008365196932309488,0.8792116766650969,0.3167420814479638,0.9637433964742255,0.9291447333903874,221,44200
1,densenet121,pretrained,gs0,blind,train,raw,1337,1,1,subject_level,0.38461538461538464,0.5656108597285068,0.9741890384600713,0.005317907527561102,0.00836519677427964,0.8798357285514592,0.3167420814479638,0.9637434711823096,0.9290224352794044,221,48620
1,densenet121,pretrained,gs0,blind,test,raw,1337,1,1,slice_level,0.44285714285714284,0.6285714285714286,0.9709941795894078,0.008947804995945522,0.026270051460180965,0.8574430641821946,0.34285714285714286,0.9599147055830274,0.9261931419619369,70,4830
1,densenet121,pretrained,gs0,blind,test,raw,1337,1,1,subject_level,0.44285714285714284,0.6285714285714286,0.9709942562239511,0.008947811807904925,0.026270053615527495,0.8574415853297841,0.34285714285714286,0.9599147754056113,0.9261932159309308,70,4830
2,densenet121,pretrained,gs0,adaptive,train,gs0,1337,1,1,slice_level,0.36936936936936937,0.6036036036036037,0.8179082636897629,0.01906435070811091,0.02564865698081416,0.9047278021264508,0.4369369369369369,0.7868095096704122,0.6848925800500689,222,44400
2,densenet121,pretrained,gs0,adaptive,train,gs0,1337,1,1,subject_level,0.36936936936936937,0.6036036036036037,0.8179083090644699,0.019064348291706393,0.025648659057411795,0.9047147918372084,0.4369369369369369,0.7868095588039707,0.6849319207360209,222,49062
2,densenet121,pretrained,gs0,adaptive,test,gs0,1337,1,1,slice_level,0.463768115942029,0.6811594202898551,0.8045934559642405,0.02030055332874906,0.062463313503109893,0.8708316344811396,0.3188405797101449,0.7803435895753943,0.6918380757554007,69,4692
2,densenet121,pretrained,gs0,adaptive,test,gs0,1337,1,1,subject_level,0.463768115942029,0.6811594202898551,0.8045935052028601,0.020300538643546726,0.06246331487984761,0.8708316344811395,0.3188405797101449,0.7803436388140139,0.6918381226756384,69,4692
2,densenet121,pretrained,gs0,blind,train,raw,1337,1,1,slice_level,0.4099099099099099,0.5315315315315315,0.9762886961301168,0.006174994213087065,0.008318518781363292,0.867484325541758,0.38738738738738737,0.9649377967323269,0.9311598687035006,222,44400
2,densenet121,pretrained,gs0,blind,train,raw,1337,1,1,subject_level,0.4099099099099099,0.5315315315315315,0.976288771844125,0.00617499260215072,0.008318519068730844,0.8676561023540357,0.38738738738738737,0.964937871640867,0.9311183444172476,222,49062
2,densenet121,pretrained,gs0,blind,test,raw,1337,1,1,slice_level,0.43478260869565216,0.6376811594202898,0.9744779536689537,0.007380996061408002,0.025107789487726448,0.848343464670052,0.34782608695652173,0.9653994682906331,0.9334698216791145,69,4692
2,densenet121,pretrained,gs0,blind,test,raw,1337,1,1,subject_level,0.43478260869565216,0.6376811594202898,0.9744780314141426,0.007381015929622927,0.025107790567520737,0.8483419202589667,0.34782608695652173,0.9653995460358219,0.9334698951051261,69,4692
3,densenet121,pretrained,gs0,adaptive,train,gs0,1337,1,1,slice_level,0.3333333333333333,0.5315315315315315,0.875337835099246,0.012952744960784912,0.027318853876545087,0.9029738860482104,0.3333333333333333,0.8487878090089506,0.6928718725887236,222,44400
3,densenet121,pretrained,gs0,adaptive,train,gs0,1337,1,1,subject_level,0.3333333333333333,0.5315315315315315,0.8753378780575486,0.012952749525104557,0.027318856871879852,0.9034590723779914,0.3333333333333333,0.848787857337041,0.6925916214713523,222,49062
3,densenet121,pretrained,gs0,adaptive,test,gs0,1337,1,1,slice_level,0.4782608695652174,0.6521739130434783,0.859513501326243,0.019028698188671166,0.06647847644120887,0.8582632170700668,0.36231884057971014,0.8304624790730684,0.720028525042107,69,4692
3,densenet121,pretrained,gs0,adaptive,test,gs0,1337,1,1,subject_level,0.4782608695652174,0.6521739130434783,0.8595135548840398,0.019028714601544365,0.06647849153133406,0.8582632170700669,0.36231884057971014,0.8304625317670297,0.7200285625871896,69,4692
3,densenet121,pretrained,gs0,blind,train,raw,1337,1,1,slice_level,0.4009009009009009,0.5,0.9895409541624086,0.0027280495510444984,0.0059958458416633775,0.8593173240808376,0.34684684684684686,0.9840521468772544,0.9690304814601267,222,44400
3,densenet121,pretrained,gs0,blind,train,raw,1337,1,1,subject_level,0.4009009009009009,0.5,0.9895410274600124,0.0027280465976611988,0.005995845728394416,0.8595011790560281,0.34684684684684686,0.9840522225912627,0.9690208597573643,222,49062
3,densenet121,pretrained,gs0,blind,test,raw,1337,1,1,slice_level,0.5072463768115942,0.6666666666666666,0.9889703332514003,0.00406142248623613,0.018909558896785198,0.8680764051052053,0.42028985507246375,0.984876729439998,0.9696519897721917,69,4692
3,densenet121,pretrained,gs0,blind,test,raw,1337,1,1,subject_level,0.5072463768115942,0.6666666666666666,0.988970424817956,0.004061431988425877,0.018909561623265778,0.8680764051052053,0.42028985507246375,0.9848768132320349,0.9696520727258001,69,4692
4,densenet121,pretrained,gs0,adaptive,train,gs0,1337,1,1,slice_level,0.38288288288288286,0.5720720720720721,0.8806880758152352,0.013193033031515172,0.027747105383356143,0.9139921678435192,0.3153153153153153,0.8554143846571982,0.6765553726463973,222,44400
4,densenet121,pretrained,gs0,adaptive,train,gs0,1337,1,1,subject_level,0.38288288288288286,0.5720720720720721,0.8806881324664967,0.013193032494536391,0.027747108114396665,0.9138091864641944,0.3108108108108108,0.8554144356701825,0.6766778964681878,222,49062
4,densenet121,pretrained,gs0,adaptive,test,gs0,1337,1,1,slice_level,0.43478260869565216,0.6376811594202898,0.8601273851118226,0.018824325955432396,0.07401874515673389,0.885661069720894,0.2753623188405797,0.831570938013602,0.7014190085289423,69,4692
4,densenet121,pretrained,gs0,adaptive,test,gs0,1337,1,1,subject_level,0.43478260869565216,0.6376811594202898,0.8601274378057839,0.018824344095976456,0.07401876259541167,0.885661069720894,0.2753623188405797,0.8315709829330444,0.7014190496182909,69,4692
4,densenet121,pretrained,gs0,blind,train,raw,1337,1,1,slice_level,0.38738738738738737,0.5045045045045045,0.9835244022511147,0.004336721993781425,0.006743947878849131,0.8631020209398587,0.3738738738738739,0.9762870698898762,0.954226315574603,222,44400
4,densenet121,pretrained,gs0,blind,train,raw,1337,1,1,subject_level,0.38738738738738737,0.5045045045045045,0.9835244723268457,0.004336719845866298,0.006743947786555902,0.8629873453005408,0.3738738738738739,0.9762871372807134,0.9542383545450281,222,49062
4,densenet121,pretrained,gs0,blind,test,raw,1337,1,1,slice_level,0.4927536231884058,0.7101449275362319,0.9817191034123518,0.004464276458906091,0.021042229391742443,0.9069615874074897,0.30434782608695654,0.977593619754349,0.9544505390186953,69,4692
4,densenet121,pretrained,gs0,blind,test,raw,1337,1,1,subject_level,0.4927536231884058,0.7101449275362319,0.9817191889320595,0.004464269548222638,0.02104222944573216,0.9069615874074897,0.30434782608695654,0.9775937061378921,0.9544506244621822,69,4692
0,densenet121,pretrained,gs10,adaptive,train,gs10,1337,1,1,slice_level,0.2895927601809955,0.4751131221719457,0.8061158292973203,0.014151595566607169,0.02056333696157819,0.902617882516738,0.3212669683257919,0.774819931563209,0.6871129683954683,221,44200
0,densenet121,pretrained,gs10,adaptive,train,gs10,1337,1,1,subject_level,0.2895927601809955,0.4751131221719457,0.8061158635497633,0.01415158693607037,0.020563335313853636,0.9022687719520298,0.3212669683257919,0.7748199733673717,0.687275724687335,221,48620
0,densenet121,pretrained,gs10,adaptive,test,gs10,1337,1,1,slice_level,0.32857142857142857,0.5857142857142857,0.7958154797554016,0.015537227903093611,0.04784871246665716,0.8720526471458148,0.3142857142857143,0.7712235450744629,0.7026357191134683,70,4830
0,densenet121,pretrained,gs10,adaptive,test,gs10,1337,1,1,subject_level,0.32857142857142857,0.5857142857142857,0.7958155308450972,0.015537222794124058,0.04784871345119817,0.8720511682934042,0.3142857142857143,0.7712236063820975,0.7026357648288735,70,4830
0,densenet121,pretrained,gs10,blind,train,raw,1337,1,1,slice_level,0.49321266968325794,0.6380090497737556,0.9952104825239915,0.0018065323657040144,0.005651123920767421,0.899685766057206,0.497737556561086,0.9924228107767408,0.9791604265435788,221,44200
0,densenet121,pretrained,gs10,blind,train,raw,1337,1,1,subject_level,0.49321266968325794,0.6380090497737556,0.9952105593897099,0.0018065234654629392,0.005651123581530012,0.8995382512084668,0.497737556561086,0.9924228906092061,0.9791831435097044,221,48620
0,densenet121,pretrained,gs10,blind,test,raw,1337,1,1,slice_level,0.5285714285714286,0.7857142857142857,0.9948401655469622,0.00241923417363848,0.01765549850783178,0.9128246081041113,0.5571428571428572,0.992900413274765,0.979477990660855,70,4830
0,densenet121,pretrained,gs10,blind,test,raw,1337,1,1,subject_level,0.5285714285714286,0.7857142857142857,0.9948402745383126,0.0024192350251334054,0.017655503297490733,0.9128246081041113,0.5571428571428572,0.9929005120481763,0.9794780801665462,70,4830
1,densenet121,pretrained,gs10,adaptive,train,gs10,1337,1,1,slice_level,0.29411764705882354,0.4841628959276018,0.834261344838466,0.012653134796953848,0.02526891160739493,0.9064242132634466,0.25339366515837103,0.803891661749706,0.6717693064553975,221,44200
1,densenet121,pretrained,gs10,adaptive,train,gs10,1337,1,1,subject_level,0.29411764705882354,0.4841628959276018,0.8342613847546987,0.012653134796953848,0.025268912079377412,0.9062429851224103,0.25339366515837103,0.80389170679032,0.6718739927483164,221,48620
1,densenet121,pretrained,gs10,adaptive,test,gs10,1337,1,1,slice_level,0.3142857142857143,0.6285714285714286,0.8188352329390389,0.018145971638815744,0.06513478239732129,0.8886010056196392,0.2714285714285714,0.788731437921524,0.68155977831494,70,4830
1,densenet121,pretrained,gs10,adaptive,test,gs10,1337,1,1,subject_level,0.3142857142857143,0.6285714285714286,0.8188352746622903,0.01814597589629037,0.06513478064111301,0.8886010056196392,0.2714285714285714,0.7887314890112196,0.6815598175886008,70,4830
1,densenet121,pretrained,gs10,blind,train,raw,1337,1,1,slice_level,0.497737556561086,0.6425339366515838,0.9958660502778999,0.0016341565421264096,0.005550999008961932,0.9238436968940029,0.4660633484162896,0.9939754723963155,0.9810595609578072,221,44200
1,densenet121,pretrained,gs10,blind,train,raw,1337,1,1,subject_level,0.497737556561086,0.6425339366515838,0.9958661363135636,0.0016341619362119097,0.00555099950201506,0.9237587738319706,0.4660633484162896,0.9939755595107963,0.981070919223942,221,48620
1,densenet121,pretrained,gs10,blind,test,raw,1337,1,1,slice_level,0.6,0.7571428571428571,0.9950741674218859,0.0024621035371507915,0.017325697360294205,0.889544513457557,0.4857142857142857,0.99263516664505,0.981051453583976,70,4830
1,densenet121,pretrained,gs10,blind,test,raw,1337,1,1,subject_level,0.6,0.7571428571428571,0.995074245759419,0.0024621146065848215,0.017325696535408497,0.8895415557527359,0.4857142857142857,0.9926352424280984,0.9810515342168433,70,4830
2,densenet121,pretrained,gs10,adaptive,train,gs10,1337,1,1,slice_level,0.26576576576576577,0.4954954954954955,0.7936190401648616,0.015060963931384388,0.021355570075815327,0.8769962361009658,0.34234234234234234,0.755895043547089,0.6742147187841636,222,44400
2,densenet121,pretrained,gs10,adaptive,train,gs10,1337,1,1,subject_level,0.26576576576576577,0.4954954954954955,0.7936190978900807,0.015060978161322104,0.021355574619159236,0.8767300227952056,0.34234234234234234,0.7558950894587749,0.6742392861160588,222,49062
2,densenet121,pretrained,gs10,adaptive,test,gs10,1337,1,1,slice_level,0.2898550724637681,0.6086956521739131,0.7806015066478563,0.016032455624013706,0.053278515520303146,0.8513782324524013,0.3188405797101449,0.7498127757639125,0.6778974516566554,69,4692
2,densenet121,pretrained,gs10,adaptive,test,gs10,1337,1,1,subject_level,0.2898550724637681,0.6086956521739131,0.7806015705716782,0.016032475492228634,0.05327853017851063,0.8513782324524011,0.3188405797101449,0.7498128267302029,0.6778974955725243,69,4692
2,densenet121,pretrained,gs10,blind,train,raw,1337,1,1,slice_level,0.536036036036036,0.6891891891891891,0.9927148800175469,0.0029003955759443678,0.006001859278258708,0.9205155324243162,0.5225225225225225,0.9898220451028498,0.9720536943182752,222,44400
2,densenet121,pretrained,gs10,blind,train,raw,1337,1,1,subject_level,0.536036036036036,0.6891891891891891,0.99271495358364,0.0029003939650080225,0.00600185938523495,0.9204188137018026,0.5180180180180181,0.9898221200113898,0.9720710602718678,222,49062
2,densenet121,pretrained,gs10,blind,test,raw,1337,1,1,slice_level,0.5652173913043478,0.7101449275362319,0.9923172567201697,0.0031569133634152618,0.01848929737141167,0.893540655077406,0.43478260869565216,0.9895489025807035,0.9746902312667372,69,4692
2,densenet121,pretrained,gs10,blind,test,raw,1337,1,1,subject_level,0.5652173913043478,0.7101449275362319,0.9923173439675483,0.0031569634658702907,0.018489304120125977,0.893540655077406,0.43478260869565216,0.9895489716875381,0.9746902970706716,69,4692
3,densenet121,pretrained,gs10,adaptive,train,gs10,1337,1,1,slice_level,0.3108108108108108,0.481981981981982,0.819371307218397,0.012046964318902642,0.024919409715981635,0.8976112937261584,0.2927927927927928,0.785253309451782,0.6748792113732915,222,44400
3,densenet121,pretrained,gs10,adaptive,train,gs10,1337,1,1,subject_level,0.3108108108108108,0.481981981981982,0.8193713633326797,0.012046960828540561,0.024919416361094057,0.8979392135194997,0.2927927927927928,0.7852533601962768,0.6748593741668957,222,49062
3,densenet121,pretrained,gs10,adaptive,test,gs10,1337,1,1,slice_level,0.37681159420289856,0.6521739130434783,0.8043620491373367,0.014290079690408016,0.053648047959027084,0.8661428024265787,0.34782608695652173,0.777434508005778,0.7005989697125866,69,4692
3,densenet121,pretrained,gs10,adaptive,test,gs10,1337,1,1,subject_level,0.37681159420289856,0.6521739130434783,0.8043620828269185,0.01429007623506629,0.05364805111742538,0.8661428024265786,0.34782608695652173,0.7774345563805621,0.7005990058729918,69,4692
3,densenet121,pretrained,gs10,blind,train,raw,1337,1,1,slice_level,0.4864864864864865,0.6216216216216216,0.9920347042985864,0.002641029186076946,0.006073361847902069,0.8786926791656522,0.47297297297297297,0.9876866520525099,0.9704143874615699,222,44400
3,densenet121,pretrained,gs10,blind,train,raw,1337,1,1,subject_level,0.4864864864864865,0.6216216216216216,0.9920347724948917,0.0026410350928435453,0.00607336208492786,0.8788471270585738,0.4774774774774775,0.9876867210542833,0.9704040403039237,222,49062
3,densenet121,pretrained,gs10,blind,test,raw,1337,1,1,slice_level,0.5072463768115942,0.6666666666666666,0.9909805059432983,0.0035896914592687635,0.019089423174011536,0.8517797793345442,0.4492753623188406,0.9866808678792871,0.9708484118932958,69,4692
3,densenet121,pretrained,gs10,blind,test,raw,1337,1,1,subject_level,0.5072463768115942,0.6666666666666666,0.9909805975098541,0.003589697506116784,0.019089424820697826,0.8517797793345442,0.4492753623188406,0.9866809369861216,0.9708484981371008,69,4692
4,densenet121,pretrained,gs10,adaptive,train,gs10,1337,1,1,slice_level,0.26576576576576577,0.45495495495495497,0.8036973181071582,0.013232049104329702,0.02215532411460404,0.884098997646295,0.31981981981981983,0.7682507113293484,0.6785465560370201,222,44400
4,densenet121,pretrained,gs10,adaptive,train,gs10,1337,1,1,subject_level,0.26576576576576577,0.45495495495495497,0.8036973720735258,0.013232049104329702,0.022155327600770974,0.884193093056368,0.31981981981981983,0.7682507585834812,0.6785484555329517,222,49062
4,densenet121,pretrained,gs10,adaptive,test,gs10,1337,1,1,slice_level,0.36231884057971014,0.6521739130434783,0.7900327634120333,0.018564597420070484,0.05729978647676931,0.8747884156813325,0.34782608695652173,0.7621464090070863,0.682484522868402,69,4692
4,densenet121,pretrained,gs10,adaptive,test,gs10,1337,1,1,subject_level,0.36231884057971014,0.6521739130434783,0.7900328135144883,0.01856459569239962,0.057299798165542495,0.8747884156813324,0.34782608695652173,0.7621464599733767,0.6824845595687044,69,4692
4,densenet121,pretrained,gs10,blind,train,raw,1337,1,1,slice_level,0.44594594594594594,0.5990990990990991,0.9931794045207737,0.0020428844937333116,0.0056564320730431395,0.8893016496225956,0.4189189189189189,0.9901454027171608,0.9768724251531803,222,44400
4,densenet121,pretrained,gs10,blind,train,raw,1337,1,1,subject_level,0.44594594594594594,0.5990990990990991,0.9931794944647196,0.002042892548415038,0.005656432698120002,0.8895603595524104,0.42342342342342343,0.9901454854118932,0.9768502851451178,222,49062
4,densenet121,pretrained,gs10,blind,test,raw,1337,1,1,slice_level,0.463768115942029,0.782608695652174,0.992365338664124,0.0025845031807388086,0.018224712191284565,0.9120612328107045,0.4057971014492754,0.990219235420227,0.9757846459962319,69,4692
4,densenet121,pretrained,gs10,blind,test,raw,1337,1,1,subject_level,0.463768115942029,0.782608695652174,0.9923654172731482,0.0025844936785490618,0.018224710733562275,0.9120612328107046,0.4057971014492754,0.9902193269867828,0.9757847283908879,69,4692
0,densenet121,pretrained,gs20,adaptive,train,gs20,1337,1,1,slice_level,0.21266968325791855,0.40271493212669685,0.8028101076907163,0.011265976666325358,0.015940010079869588,0.8351001719866507,0.26244343891402716,0.7649342587630673,0.7064876739485232,221,44200
0,densenet121,pretrained,gs20,adaptive,train,gs20,1337,1,1,subject_level,0.21266968325791855,0.40271493212669685,0.8028101478766532,0.011265979093663833,0.015940011234541016,0.835158101148253,0.26244343891402716,0.7649343002975256,0.7064748226210984,221,48620
0,densenet121,pretrained,gs20,adaptive,test,gs20,1337,1,1,slice_level,0.21428571428571427,0.5142857142857142,0.7959200135299138,0.011595502070018223,0.042894669063389304,0.8167480035492458,0.17142857142857143,0.7620431857449668,0.7113717504539845,70,4830
0,densenet121,pretrained,gs20,adaptive,test,gs20,1337,1,1,subject_level,0.21428571428571427,0.5142857142857142,0.7959200467382158,0.011595474822180611,0.04289465775447232,0.8167480035492458,0.17142857142857143,0.7620432189532689,0.7113717968296067,70,4830
0,densenet121,pretrained,gs20,blind,train,raw,1337,1,1,slice_level,0.4343891402714932,0.579185520361991,0.997256529816675,0.0009903538281022153,0.005269999270289462,0.9007301242808295,0.4298642533936652,0.9952822567650635,0.9863360753898167,221,44200
0,densenet121,pretrained,gs20,blind,train,raw,1337,1,1,subject_level,0.4343891402714932,0.579185520361991,0.9972566101885489,0.0009903538281022153,0.005269999375642694,0.900869658688397,0.4298642533936652,0.9952823322822605,0.9863357967356505,221,48620
0,densenet121,pretrained,gs20,blind,test,raw,1337,1,1,slice_level,0.5142857142857142,0.7428571428571429,0.9968490770884922,0.0012750165803091867,0.016554570118231433,0.8825569358178054,0.4857142857142857,0.9949561808790479,0.9861709333107832,70,4830
0,densenet121,pretrained,gs20,blind,test,raw,1337,1,1,subject_level,0.5142857142857142,0.7428571428571429,0.9968491409506116,0.0012749731540679932,0.016554568255586283,0.882558414670216,0.4857142857142857,0.9949562447411674,0.986171004009543,70,4830
1,densenet121,pretrained,gs20,adaptive,train,gs20,1337,1,1,slice_level,0.22171945701357465,0.4253393665158371,0.8204963134424719,0.01072627629629627,0.021908445545046576,0.8861278434102497,0.2171945701357466,0.7874108736331646,0.6760340025252346,221,44200
1,densenet121,pretrained,gs20,adaptive,train,gs20,1337,1,1,subject_level,0.22171945701357465,0.4253393665158371,0.8204963638771713,0.010726278993339021,0.021908446885139696,0.8859373923920104,0.2171945701357466,0.7874109246072726,0.6761464964750126,221,48620
1,densenet121,pretrained,gs20,adaptive,test,gs20,1337,1,1,slice_level,0.24285714285714285,0.5714285714285714,0.8048884298120226,0.01627313494682312,0.05798747491623674,0.8830316474415854,0.2,0.7748880352292742,0.6892553035887132,70,4830
1,densenet121,pretrained,gs20,adaptive,test,gs20,1337,1,1,subject_level,0.24285714285714285,0.5714285714285714,0.8048884774957384,0.01627310940197536,0.05798746890255383,0.8830316474415855,0.2,0.7748880888734545,0.6892553542650017,70,4830
1,densenet121,pretrained,gs20,blind,train,raw,1337,1,1,slice_level,0.5248868778280543,0.7104072398190046,0.9964780556670142,0.0015149944508237537,0.005393107493336384,0.9330612600069613,0.497737556561086,0.9950153336805456,0.9838999956940634,221,44200
1,densenet121,pretrained,gs20,blind,train,raw,1337,1,1,subject_level,0.5248868778280543,0.7104072398190046,0.9964781309145069,0.0015149925628938287,0.0053931076408309095,0.9331744845519133,0.497737556561086,0.9950154040733613,0.9838982654691772,221,48620
1,densenet121,pretrained,gs20,blind,test,raw,1337,1,1,slice_level,0.6428571428571429,0.8428571428571429,0.995925258738654,0.0024819450719015938,0.01716783767832177,0.9178305235137534,0.5714285714285714,0.9940110002245222,0.9826652893985527,70,4830
1,densenet121,pretrained,gs20,blind,test,raw,1337,1,1,subject_level,0.6428571428571429,0.8428571428571429,0.995925338779177,0.0024819561413356238,0.017167837784758635,0.9178334812185744,0.5714285714285714,0.9940110802650451,0.9826653643424467,70,4830
2,densenet121,pretrained,gs20,adaptive,train,gs20,1337,1,1,slice_level,0.22972972972972974,0.40540540540540543,0.7921417430714444,0.012360675109399331,0.0170483257000645,0.8718294476909342,0.2702702702702703,0.7577144468689824,0.6909289073138624,222,44400
2,densenet121,pretrained,gs20,adaptive,train,gs20,1337,1,1,subject_level,0.22972972972972974,0.40540540540540543,0.7921417822708955,0.012360675109399331,0.017048325725235382,0.8715486765963714,0.2702702702702703,0.7577144855314547,0.6909835445963988,222,49062
2,densenet121,pretrained,gs20,adaptive,test,gs20,1337,1,1,slice_level,0.3188405797101449,0.5652173913043478,0.7772445298623347,0.014086762200231138,0.04165638867171778,0.8438214290126889,0.2753623188405797,0.7519087350886801,0.6963314135183357,69,4692
2,densenet121,pretrained,gs20,adaptive,test,gs20,1337,1,1,subject_level,0.3188405797101449,0.5652173913043478,0.7772445791009543,0.014086765655572864,0.04165639037239379,0.843822973423774,0.2753623188405797,0.7519087825996288,0.6963314612579468,69,4692
2,densenet121,pretrained,gs20,blind,train,raw,1337,1,1,slice_level,0.5,0.6621621621621622,0.9954259809073027,0.0017381654129371986,0.005609095136442028,0.9217705543381218,0.49099099099099097,0.993212184927485,0.9796562440827623,222,44400
2,densenet121,pretrained,gs20,blind,train,raw,1337,1,1,subject_level,0.5,0.6621621621621622,0.9954260598431837,0.001738169440278062,0.005609095713274705,0.9214884292388268,0.49099099099099097,0.9932122611784721,0.9796706806623972,222,49062
2,densenet121,pretrained,gs20,blind,test,raw,1337,1,1,slice_level,0.4927536231884058,0.7246376811594203,0.9949366329372793,0.001750613468280737,0.01716797966240109,0.8867375242472539,0.4057971014492754,0.9931670194086821,0.9827236465709593,69,4692
2,densenet121,pretrained,gs20,blind,test,raw,1337,1,1,subject_level,0.4927536231884058,0.7246376811594203,0.9949367037717847,0.0017506108767744424,0.017167978636596515,0.8867421574805094,0.4057971014492754,0.993167097153871,0.9827237211021722,69,4692
3,densenet121,pretrained,gs20,adaptive,train,gs20,1337,1,1,slice_level,0.22972972972972974,0.4774774774774775,0.8003059588037096,0.012244651983450126,0.021066337941331906,0.893772116711306,0.26576576576576577,0.7657473192021653,0.6766805500899618,222,44400
3,densenet121,pretrained,gs20,adaptive,train,gs20,1337,1,1,subject_level,0.22972972972972974,0.4774774774774775,0.8003060095482044,0.01224465064100317,0.02106633867128744,0.8936913249313885,0.26576576576576577,0.7657473729000436,0.6768114320260469,222,49062
3,densenet121,pretrained,gs20,adaptive,test,gs20,1337,1,1,slice_level,0.4057971014492754,0.5507246376811594,0.7905470746150915,0.0155298277951669,0.04774002952204234,0.8584470019892015,0.30434782608695654,0.7624980029852494,0.6979685637906181,69,4692
3,densenet121,pretrained,gs20,adaptive,test,gs20,1337,1,1,subject_level,0.4057971014492754,0.5507246376811594,0.7905471350835718,0.015529838161192078,0.04774003726956637,0.8584470019892015,0.30434782608695654,0.7624980712282485,0.6979686106155799,69,4692
3,densenet121,pretrained,gs20,blind,train,raw,1337,1,1,slice_level,0.46846846846846846,0.5945945945945946,0.9952541662229074,0.0017071701921858229,0.0055819105541518145,0.8720415347780213,0.46396396396396394,0.9918682628923708,0.9798428903372438,222,44400
3,densenet121,pretrained,gs20,blind,train,raw,1337,1,1,subject_level,0.46846846846846846,0.5945945945945946,0.995254234687702,0.001707169655207041,0.00558191031502845,0.8720130182769292,0.47297297297297297,0.9918683332365912,0.9798533300174823,222,49062
3,densenet121,pretrained,gs20,blind,test,raw,1337,1,1,slice_level,0.43478260869565216,0.6231884057971014,0.9944623129955237,0.0018729291100432906,0.017361103435573372,0.845225298689104,0.3333333333333333,0.9910705495571744,0.9813388388632508,69,4692
3,densenet121,pretrained,gs20,blind,test,raw,1337,1,1,subject_level,0.43478260869565216,0.6231884057971014,0.994462383830029,0.001872921335524407,0.017361103300599083,0.8452314763334446,0.3333333333333333,0.991070618664009,0.9813389132039118,69,4692
4,densenet121,pretrained,gs20,adaptive,train,gs20,1337,1,1,slice_level,0.15315315315315314,0.34684684684684686,0.7967622250587016,0.010788360694507221,0.016275006480649248,0.8109494967940913,0.1981981981981982,0.7506868138506606,0.6990993343736674,222,44400
4,densenet121,pretrained,gs20,adaptive,train,gs20,1337,1,1,subject_level,0.15315315315315314,0.34684684684684686,0.7967622776826223,0.010788366869763212,0.016275007823096203,0.8111018105056262,0.1981981981981982,0.7506868640581766,0.6990462297667915,222,49062
4,densenet121,pretrained,gs20,adaptive,test,gs20,1337,1,1,slice_level,0.18840579710144928,0.4057971014492754,0.7810623127481212,0.012835828290469404,0.04934778269650279,0.8060312341697864,0.15942028985507245,0.7416130554848823,0.6867401822321657,69,4692
4,densenet121,pretrained,gs20,adaptive,test,gs20,1337,1,1,subject_level,0.18840579710144928,0.4057971014492754,0.7810623827187911,0.012835827426633972,0.049347794682219406,0.8060312341697864,0.15942028985507245,0.7416131116341853,0.6867402319535169,69,4692
4,densenet121,pretrained,gs20,blind,train,raw,1337,1,1,slice_level,0.45495495495495497,0.5945945945945946,0.9963829146849142,0.0012810888054134609,0.005366854667495769,0.880434522360198,0.509009009009009,0.9936868790033702,0.9837936357737661,222,44400
4,densenet121,pretrained,gs20,blind,train,raw,1337,1,1,subject_level,0.45495495495495497,0.5945945945945946,0.9963830008700088,0.0012810898793710244,0.005366854717837529,0.8803400440920314,0.509009009009009,0.9936869651884646,0.9838151667258125,222,49062
4,densenet121,pretrained,gs20,blind,test,raw,1337,1,1,slice_level,0.463768115942029,0.7391304347826086,0.995629722657411,0.0012639441351959672,0.017482439056038857,0.9004534390946044,0.36231884057971014,0.9936690624209418,0.9818630901443989,69,4692
4,densenet121,pretrained,gs20,blind,test,raw,1337,1,1,subject_level,0.463768115942029,0.7391304347826086,0.9956297874450684,0.0012639303138290627,0.017482436248573704,0.9004534390946045,0.36231884057971014,0.9936691384384597,0.9818631666954623,69,4692
0,densenet121,pretrained,gs30,adaptive,train,gs30,1337,1,1,slice_level,0.17194570135746606,0.334841628959276,0.8059847972511706,0.008659990394816679,0.014544757938526604,0.8282493704060113,0.22171945701357465,0.7692797885221594,0.7176839680356137,221,44200
0,densenet121,pretrained,gs30,adaptive,train,gs30,1337,1,1,subject_level,0.17194570135746606,0.334841628959276,0.8059848431008974,0.00865998769777393,0.014544758536932965,0.8285508077230196,0.22171945701357465,0.7692798346415903,0.7176416805659925,221,48620
0,densenet121,pretrained,gs30,adaptive,test,gs30,1337,1,1,slice_level,0.2857142857142857,0.5857142857142857,0.799385335615703,0.011201986244746618,0.039597833023539614,0.8253948535936113,0.21428571428571427,0.7715072052819388,0.7209152952484462,70,4830
