model,init,train_condition,eval_condition,attacker_type,fold_id,subject_auc,subject_acc,subject_bacc,sensitivity,specificity,msp_correct_mean,msp_wrong_mean,nll_correct_mean,nll_wrong_mean,nllpct_correct_mean,nllpct_wrong_mean,n_train_subjects,n_val_subjects,n_train_slices,n_val_slices,lr,weight_decay,patience,num_epochs_max,epochs_trained,best_val_auc,best_val_loss,seed,timestamp,ckpt_path
densenet121,scratch,gs30,gs30,adaptive,0,0.7739837398373984,0.75,0.7235772357723578,0.6666666666666666,0.7804878048780488,0.7920348586869144,0.7481277128123605,0.246746689128087,1.6301910331584835,79.20348586869143,25.187228718763947,221,56,12000,7130,8e-05,0.0005,7,50,6,0.7739837398373984,0.8769912271361265,1337,2026-01-17 17:27:07,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs30/fold_0.pt
densenet121,scratch,gs30,raw,blind,0,0.22601626016260162,0.30357142857142855,0.3975609756097561,0.6,0.1951219512195122,0.5737280330109982,0.693179076658174,0.5633568097612519,1.2404883416557684,57.372803301099815,30.68209233418259,221,56,12000,7130,8e-05,0.0005,7,50,,,,1337,2026-01-17 17:27:19,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs30/fold_0.pt
resnet18,scratch,gs40,gs40,adaptive,0,0.7300813008130081,0.44642857142857145,0.6008130081300813,0.9333333333333333,0.2682926829268293,0.7880240539020498,0.7862228775466841,0.2592084751128866,2.033697922163011,78.80240539020498,21.377712245331594,221,56,12000,7130,8e-05,0.0005,7,50,2,0.7300813008130081,1.6991844662199063,1337,2026-01-17 17:30:57,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs40/fold_0.pt
resnet18,scratch,gs40,raw,blind,0,0.37235772357723573,0.7321428571428571,0.5,0.0,1.0,0.9989431118006157,0.9993384226133416,0.0010583443951545635,7.406850588381043,99.89431118006156,0.06615773866584819,221,56,12000,7130,8e-05,0.0005,7,50,,,,1337,2026-01-17 17:31:02,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs40/fold_0.pt
densenet121,scratch,gs40,gs40,adaptive,0,0.7837398373983739,0.5178571428571429,0.6495934959349594,0.9333333333333333,0.36585365853658536,0.7854306036896499,0.8351308178888764,0.26351505612620496,2.423374924688338,78.54306036896499,16.48691821111235,221,56,12000,7130,8e-05,0.0005,7,50,5,0.7837398373983739,2.277102642617787,1337,2026-01-17 17:47:35,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs40/fold_0.pt
densenet121,scratch,gs40,raw,blind,0,0.3447154471544715,0.7321428571428571,0.5,0.0,1.0,0.9961515045443885,0.9969117726667805,0.003856973235909359,5.868341580581031,99.61515045443883,0.30882273332193316,221,56,12000,7130,8e-05,0.0005,7,50,,,,1337,2026-01-17 17:47:47,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs40/fold_0.pt
resnet18,scratch,gs50,gs50,adaptive,0,0.7804878048780488,0.7321428571428571,0.5,0.0,1.0,0.9022438471628572,0.8620593989267946,0.10512445638359974,2.0640597063322503,90.22438471628571,13.794060107320547,221,56,12000,7130,8e-05,0.0005,7,50,11,0.7804878048780488,0.6729578164273075,1337,2026-01-17 17:54:33,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs50/fold_0.pt
resnet18,scratch,gs50,raw,blind,0,0.6097560975609756,0.75,0.5333333333333333,0.06666666666666667,1.0,0.6800567163912702,0.6652192124430255,0.3937680471043384,1.1118682861474212,68.00567163912702,33.478078755697446,221,56,12000,7130,8e-05,0.0005,7,50,,,,1337,2026-01-17 17:54:38,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs50/fold_0.pt
densenet121,scratch,gs50,gs50,adaptive,0,0.7463414634146341,0.3392857142857143,0.5487804878048781,1.0,0.0975609756097561,0.8543685104573555,0.8373231422346908,0.18704362092180593,2.5721569445393353,85.43685104573558,16.267685776530932,221,56,12000,7130,8e-05,0.0005,7,50,9,0.7463414634146341,2.5288648172281682,1337,2026-01-17 18:24:46,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs50/fold_0.pt
densenet121,scratch,gs50,raw,blind,0,0.6455284552845528,0.7321428571428571,0.5,0.0,1.0,0.7948712864687968,0.772168842295859,0.2315714677863111,1.4993559294715226,79.48712864687968,22.783115770414103,221,56,12000,7130,8e-05,0.0005,7,50,,,,1337,2026-01-17 18:25:09,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs50/fold_0.pt
resnet18,scratch,raw,raw,adaptive,1,0.9248658318425761,0.7678571428571429,0.5,0.0,1.0,0.9011350838324486,0.7688332064118856,0.10631325034438542,1.5745272035504407,90.11350838324486,23.116679358811442,221,56,12000,7626,8e-05,0.0005,7,50,11,0.9248658318425761,0.4681151823451122,1337,2026-01-17 18:37:18,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/raw/fold_1.pt
densenet121,scratch,raw,raw,adaptive,1,0.9033989266547406,0.8214285714285714,0.6153846153846154,0.23076923076923078,1.0,0.8828098267967093,0.7635877492987821,0.13684154036145746,1.6683134795728036,88.28098267967088,23.641225070121784,221,56,12000,7626,8e-05,0.0005,7,50,8,0.9033989266547406,0.49204862167437874,1337,2026-01-17 19:10:30,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/raw/fold_1.pt
resnet18,scratch,gs0,gs0,adaptive,1,0.8855098389982112,0.8214285714285714,0.6958855098389982,0.46153846153846156,0.9302325581395349,0.8237760053906643,0.6520322083826027,0.20466770685878397,1.132296588173309,82.37760053906642,34.796779161739735,221,56,12000,7626,8e-05,0.0005,7,50,8,0.8855098389982112,0.43183363576730094,1337,2026-01-17 19:20:44,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs0/fold_1.pt
resnet18,scratch,gs0,raw,blind,1,0.8729874776386404,0.25,0.5116279069767442,1.0,0.023255813953488372,0.7397809548792752,0.6716390019249319,0.30657887324011834,1.1341382941255957,73.9780954879275,32.83609980750682,221,56,12000,7626,8e-05,0.0005,7,50,,,,1337,2026-01-17 19:20:52,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs0/fold_1.pt
densenet121,scratch,gs0,gs0,adaptive,1,0.8837209302325582,0.8392857142857143,0.7075134168157424,0.46153846153846156,0.9534883720930233,0.847821114585443,0.7286400800490731,0.1810947648871792,1.4609783573850124,84.78211145854428,27.13599199509268,221,56,12000,7626,8e-05,0.0005,7,50,5,0.8837209302325582,0.4454916809995969,1337,2026-01-17 19:47:45,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs0/fold_1.pt
densenet121,scratch,gs0,raw,blind,1,0.7334525939177102,0.7678571428571429,0.5,0.0,1.0,0.8963803012812733,0.8790607484330242,0.10981236425815485,2.126747151304372,89.63803012812731,12.093925156697594,221,56,12000,7626,8e-05,0.0005,7,50,,,,1337,2026-01-17 19:48:13,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs0/fold_1.pt
resnet18,scratch,gs10,gs10,adaptive,1,0.9051878354203936,0.8214285714285714,0.8032200357781754,0.7692307692307693,0.8372093023255814,0.8016515551199168,0.6611768517342786,0.23461945466493592,1.1976706498607501,80.16515551199166,33.882314826572134,221,56,12000,7626,8e-05,0.0005,7,50,8,0.9051878354203936,0.49538827389478685,1337,2026-01-17 19:58:35,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs10/fold_1.pt
resnet18,scratch,gs10,raw,blind,1,0.8354203935599285,0.7678571428571429,0.5,0.0,1.0,0.8591503023595423,0.8455240490659148,0.15190687355753477,1.8702243264596892,85.91503023595423,15.44759509340853,221,56,12000,7626,8e-05,0.0005,7,50,,,,1337,2026-01-17 19:58:42,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs10/fold_1.pt
densenet121,scratch,gs10,gs10,adaptive,1,0.8425760286225402,0.7142857142857143,0.5187835420393561,0.15384615384615385,0.8837209302325582,0.8754556137411645,0.6562189332917407,0.14631112619104417,1.1165893510417453,87.54556137411646,34.37810667082592,221,56,12000,7626,8e-05,0.0005,7,50,1,0.8425760286225402,0.44693926398952805,1337,2026-01-17 20:16:49,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs10/fold_1.pt
densenet121,scratch,gs10,raw,blind,1,0.8246869409660107,0.7678571428571429,0.5,0.0,1.0,0.9891923420041123,0.9840201291844373,0.01087621457519537,4.159731699455434,98.91923420041122,1.5979870815562642,221,56,12000,7626,8e-05,0.0005,7,50,,,,1337,2026-01-17 20:17:12,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs10/fold_1.pt
resnet18,scratch,gs20,gs20,adaptive,1,0.8962432915921288,0.7321428571428571,0.5035778175313059,0.07692307692307693,0.9302325581395349,0.8847270576917651,0.6554491559123642,0.12667444518073062,1.1440512272091286,88.47270576917651,34.4550844087636,221,56,12000,7626,8e-05,0.0005,7,50,16,0.8962432915921288,0.4682632140815258,1337,2026-01-17 20:32:36,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs20/fold_1.pt
resnet18,scratch,gs20,raw,blind,1,0.7960644007155636,0.7678571428571429,0.5,0.0,1.0,0.671272901213111,0.6335062816110496,0.39971856446932647,1.0072556341508707,67.12729012131109,36.64937183889503,221,56,12000,7626,8e-05,0.0005,7,50,,,,1337,2026-01-17 20:32:44,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs20/fold_1.pt
densenet121,scratch,gs20,gs20,adaptive,1,0.8604651162790699,0.7321428571428571,0.798747763864043,0.9230769230769231,0.6744186046511628,0.7325956918538075,0.6700995198020372,0.3236361264218401,1.2721330018044363,73.25956918538074,32.99004801979628,221,56,12000,7626,8e-05,0.0005,7,50,1,0.8604651162790699,0.6123154203097025,1337,2026-01-17 20:50:17,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs20/fold_1.pt
densenet121,scratch,gs20,raw,blind,1,0.8300536672629696,0.6071428571428571,0.7173524150268337,0.9230769230769231,0.5116279069767442,0.6282599824115488,0.5931394902819936,0.47347677230087987,0.9168336812216841,62.825998241154885,40.686050971800626,221,56,12000,7626,8e-05,0.0005,7,50,,,,1337,2026-01-17 20:50:43,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs20/fold_1.pt
resnet18,scratch,gs30,gs30,adaptive,1,0.924865831842576,0.7678571428571429,0.8220035778175313,0.9230769230769231,0.7209302325581395,0.7704196919982977,0.6477483500240446,0.27163078033021043,1.1093223084337378,77.04196919982977,35.22516499759554,221,56,12000,7626,8e-05,0.0005,7,50,4,0.924865831842576,0.5873287836710612,1337,2026-01-17 20:58:18,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs30/fold_1.pt
resnet18,scratch,gs30,raw,blind,1,0.29695885509839,0.23214285714285715,0.47316636851520577,0.9230769230769231,0.023255813953488372,0.5747680121076018,0.6051630048194463,0.5555331666177948,0.9364674713706566,57.47680121076019,39.483699518055374,221,56,12000,7626,8e-05,0.0005,7,50,,,,1337,2026-01-17 20:58:26,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs30/fold_1.pt
densenet121,scratch,gs30,gs30,adaptive,1,0.8354203935599284,0.75,0.4883720930232558,0.0,0.9767441860465116,0.8875916490241851,0.7280807787330374,0.12846066605992976,1.3886046545929038,88.75916490241849,27.19192212669625,221,56,12000,7626,8e-05,0.0005,7,50,1,0.8354203935599284,0.448713393881917,1337,2026-01-17 21:16:45,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs30/fold_1.pt
densenet121,scratch,gs30,raw,blind,1,0.7531305903398926,0.6071428571428571,0.6636851520572451,0.7692307692307693,0.5581395348837209,0.678968598747745,0.6189042263421233,0.39896242181337643,1.0074163727989758,67.89685987477449,38.10957736578768,221,56,12000,7626,8e-05,0.0005,7,50,,,,1337,2026-01-17 21:17:11,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs30/fold_1.pt
resnet18,scratch,gs40,gs40,adaptive,1,0.8962432915921288,0.8214285714285714,0.8837209302325582,1.0,0.7674418604651163,0.7184191177557334,0.6771802490877529,0.3444683388528529,1.242755562741552,71.84191177557332,32.281975091224716,221,56,12000,7626,8e-05,0.0005,7,50,10,0.8962432915921288,0.7069323162237803,1337,2026-01-17 21:28:54,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs40/fold_1.pt
resnet18,scratch,gs40,raw,blind,1,0.35778175313059035,0.23214285714285715,0.5,1.0,0.0,0.9999705750874195,0.9999325895054572,2.9426154252087556e-05,11.807565620710223,99.99705750874195,0.006741049454253385,221,56,12000,7626,8e-05,0.0005,7,50,,,,1337,2026-01-17 21:29:01,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs40/fold_1.pt
densenet121,scratch,gs40,gs40,adaptive,1,0.8461538461538461,0.5,0.6744186046511628,1.0,0.3488372093023256,0.7555002652585417,0.748740661962633,0.3005002494524608,1.7348951771340224,75.55002652585418,25.12593380373669,221,56,12000,7626,8e-05,0.0005,7,50,2,0.8461538461538461,1.204731784760952,1337,2026-01-17 21:49:19,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs40/fold_1.pt
densenet121,scratch,gs40,raw,blind,1,0.59391771019678,0.23214285714285715,0.5,1.0,0.0,0.9884934304813592,0.9799067098037189,0.01159227513487926,4.325944327195168,98.84934304813594,2.0093290196281273,221,56,12000,7626,8e-05,0.0005,7,50,,,,1337,2026-01-17 21:49:46,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs40/fold_1.pt
resnet18,scratch,gs50,gs50,adaptive,1,0.8443649373881932,0.25,0.5116279069767442,1.0,0.023255813953488372,0.8834678530564302,0.7700453598444309,0.1336097419745457,1.671505794920951,88.34678530564301,22.99546401555692,221,56,12000,7626,8e-05,0.0005,7,50,5,0.8443649373881932,1.9067103425661722,1337,2026-01-17 21:58:04,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs50/fold_1.pt
resnet18,scratch,gs50,raw,blind,1,0.855098389982111,0.23214285714285715,0.5,1.0,0.0,0.9999999843221209,0.9999999002713753,1.5677879721536752e-08,16.957544568686245,99.99999843221205,9.972862495305165e-06,221,56,12000,7626,8e-05,0.0005,7,50,,,,1337,2026-01-17 21:58:12,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs50/fold_1.pt
densenet121,scratch,gs50,gs50,adaptive,1,0.8711985688729874,0.7142857142857143,0.813953488372093,1.0,0.627906976744186,0.7863661596048322,0.7391333274733556,0.2542562968754387,1.6013087624508922,78.63661596048323,26.086667252664444,221,56,12000,7626,8e-05,0.0005,7,50,9,0.8711985688729874,1.0757072714467844,1337,2026-01-17 22:32:21,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs50/fold_1.pt
densenet121,scratch,gs50,raw,blind,1,0.4937388193202147,0.23214285714285715,0.5,1.0,0.0,0.9999667744778521,0.9998584500411265,3.3227403787980115e-05,11.365439621875936,99.9966774477852,0.014154995887330817,221,56,12000,7626,8e-05,0.0005,7,50,,,,1337,2026-01-17 22:32:44,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs50/fold_1.pt
resnet18,scratch,raw,raw,adaptive,2,0.8868686868686868,0.8214285714285714,0.8202020202020202,0.8181818181818182,0.8222222222222222,0.8310160274140465,0.6849961187306202,0.20070526631342597,1.2788039966372335,83.10160274140466,31.50038812693799,222,56,12000,7347,8e-05,0.0005,7,50,2,0.8868686868686868,0.46356954759564895,1337,2026-01-17 22:39:08,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/raw/fold_2.pt
densenet121,scratch,raw,raw,adaptive,2,0.8848484848484848,0.7321428571428571,0.7989898989898989,0.9090909090909091,0.6888888888888889,0.8894770153212697,0.8422540285814833,0.12348324281187727,2.56117145138357,88.94770153212697,15.774597141851661,222,56,12000,7347,8e-05,0.0005,7,50,15,0.8848484848484848,0.9869451978211773,1337,2026-01-17 23:28:06,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/raw/fold_2.pt
resnet18,scratch,gs0,gs0,adaptive,2,0.8929292929292929,0.8392857142857143,0.693939393939394,0.45454545454545453,0.9333333333333333,0.8495849769901688,0.6814867724445309,0.16877141066519263,1.391026740185862,84.95849769901687,31.85132275554691,222,56,12000,7347,8e-05,0.0005,7,50,29,0.8929292929292929,0.40672327167001265,1337,2026-01-17 23:45:32,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs0/fold_2.pt
resnet18,scratch,gs0,raw,blind,2,0.15353535353535355,0.19642857142857142,0.5,1.0,0.0,0.9469407518646467,0.9541508964900475,0.05452979080162472,3.0902456285960134,94.69407518646467,4.584910350995252,222,56,12000,7347,8e-05,0.0005,7,50,,,,1337,2026-01-17 23:45:37,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs0/fold_2.pt
densenet121,scratch,gs0,gs0,adaptive,2,0.8444444444444444,0.7678571428571429,0.7868686868686869,0.8181818181818182,0.7555555555555555,0.8173635016573426,0.7022573138037165,0.2178773758981329,1.3887760722838853,81.73635016573425,29.774268619628344,222,56,12000,7347,8e-05,0.0005,7,50,1,0.8444444444444444,0.522369452077767,1337,2026-01-18 00:00:55,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs0/fold_2.pt
densenet121,scratch,gs0,raw,blind,2,0.1575757575757576,0.375,0.2676767676767677,0.09090909090909091,0.4444444444444444,0.6074618019613773,0.6323734598466053,0.5032216033079502,1.020901857235963,60.74618019613771,36.76265401533946,222,56,12000,7347,8e-05,0.0005,7,50,,,,1337,2026-01-18 00:01:15,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs0/fold_2.pt
resnet18,scratch,gs10,gs10,adaptive,2,0.901010101010101,0.8571428571428571,0.6707070707070707,0.36363636363636365,0.9777777777777777,0.8602534234367302,0.7618053534633971,0.15871704916190288,1.5767413219486481,86.02534234367302,23.819464653660294,222,56,12000,7347,8e-05,0.0005,7,50,25,0.901010101010101,0.3947719070931961,1337,2026-01-18 00:14:51,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs10/fold_2.pt
resnet18,scratch,gs10,raw,blind,2,0.7656565656565657,0.21428571428571427,0.5111111111111111,1.0,0.022222222222222223,0.6032082274636273,0.5767874065823015,0.5076522128261364,0.8642175830569298,60.320822746362744,42.321259341769846,222,56,12000,7347,8e-05,0.0005,7,50,,,,1337,2026-01-18 00:14:56,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs10/fold_2.pt
densenet121,scratch,gs10,gs10,adaptive,2,0.8767676767676768,0.7678571428571429,0.7525252525252526,0.7272727272727273,0.7777777777777778,0.8343473435431636,0.6429230977451419,0.19253977963848837,1.2372488015944683,83.43473435431638,35.70769022548582,222,56,12000,7347,8e-05,0.0005,7,50,2,0.8767676767676768,0.5130277687105639,1337,2026-01-18 00:25:32,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs10/fold_2.pt
densenet121,scratch,gs10,raw,blind,2,0.7575757575757576,0.19642857142857142,0.5,1.0,0.0,0.9966054384542935,0.9880323988954084,0.00340499218123868,5.005223426793897,99.66054384542932,1.1967601104591619,222,56,12000,7347,8e-05,0.0005,7,50,,,,1337,2026-01-18 00:25:45,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs10/fold_2.pt
resnet18,scratch,gs20,gs20,adaptive,2,0.8828282828282829,0.6964285714285714,0.7424242424242424,0.8181818181818182,0.6666666666666666,0.8140070822741675,0.7217648817513611,0.22421420025524,1.558597085362669,81.40070822741674,27.823511824863893,222,56,12000,7347,8e-05,0.0005,7,50,1,0.8828282828282829,0.8434810783585598,1337,2026-01-18 00:29:03,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs20/fold_2.pt
resnet18,scratch,gs20,raw,blind,2,0.5171717171717172,0.19642857142857142,0.5,1.0,0.0,0.8685246117245533,0.8690348560896254,0.14170831588868946,2.0731405352701997,86.85246117245535,13.096514391037438,222,56,12000,7347,8e-05,0.0005,7,50,,,,1337,2026-01-18 00:29:08,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs20/fold_2.pt
densenet121,scratch,gs20,gs20,adaptive,2,0.8686868686868687,0.6785714285714286,0.7656565656565657,0.9090909090909091,0.6222222222222222,0.8166144455915625,0.7046977826875378,0.21508871204516436,1.3738730453025827,81.66144455915625,29.530221731246204,222,56,12000,7347,8e-05,0.0005,7,50,1,0.8686868686868687,0.6518972112700857,1337,2026-01-18 00:38:35,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs20/fold_2.pt
densenet121,scratch,gs20,raw,blind,2,0.701010101010101,0.21428571428571427,0.5111111111111111,1.0,0.022222222222222223,0.9238691756762164,0.9262280444198544,0.09231665201227994,2.865125410795934,92.38691756762164,7.37719555801456,222,56,12000,7347,8e-05,0.0005,7,50,,,,1337,2026-01-18 00:38:48,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs20/fold_2.pt
resnet18,scratch,gs30,gs30,adaptive,2,0.8767676767676768,0.8214285714285714,0.7171717171717171,0.5454545454545454,0.8888888888888888,0.8387270396818721,0.6943767321846818,0.1839158088296992,1.699926777965701,83.8727039681872,30.562326781531816,222,56,12000,7347,8e-05,0.0005,7,50,19,0.8767676767676768,0.5470475934702774,1337,2026-01-18 00:48:24,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs30/fold_2.pt
resnet18,scratch,gs30,raw,blind,2,0.6666666666666666,0.19642857142857142,0.5,1.0,0.0,0.9607658747762063,0.9568094349338305,0.04004785180937424,3.1552408182582075,96.07658747762062,4.319056506616952,222,56,12000,7347,8e-05,0.0005,7,50,,,,1337,2026-01-18 00:48:28,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs30/fold_2.pt
densenet121,scratch,gs30,gs30,adaptive,2,0.8626262626262626,0.75,0.8101010101010101,0.9090909090909091,0.7111111111111111,0.8127309072321506,0.721351340546855,0.22266176708691518,1.415212516856716,81.27309072321505,27.864865945314502,222,56,12000,7347,8e-05,0.0005,7,50,4,0.8626262626262626,0.7683623964930403,1337,2026-01-18 01:01:23,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs30/fold_2.pt
densenet121,scratch,gs30,raw,blind,2,0.393939393939394,0.8035714285714286,0.5,0.0,1.0,0.8776399442566231,0.9021881252373838,0.13312116300773089,2.446762103140488,87.76399442566233,9.781187476261625,222,56,12000,7347,8e-05,0.0005,7,50,,,,1337,2026-01-18 01:01:36,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs30/fold_2.pt
resnet18,scratch,gs40,gs40,adaptive,2,0.8727272727272727,0.6071428571428571,0.7212121212121212,0.9090909090909091,0.5333333333333333,0.7953397837168685,0.7472514269025933,0.24334246092735057,1.9008512573898542,79.53397837168686,25.274857309740682,222,56,12000,7347,8e-05,0.0005,7,50,9,0.8727272727272727,1.4758056748401502,1337,2026-01-18 01:07:43,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs40/fold_2.pt
resnet18,scratch,gs40,raw,blind,2,0.35151515151515156,0.19642857142857142,0.5,1.0,0.0,0.9999035399621998,0.9999194787999918,9.646536154021497e-05,9.75288510431,99.99035399622,0.008052120000800035,222,56,12000,7347,8e-05,0.0005,7,50,,,,1337,2026-01-18 01:07:48,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs40/fold_2.pt
densenet121,scratch,gs40,gs40,adaptive,2,0.8525252525252526,0.7857142857142857,0.7292929292929293,0.6363636363636364,0.8222222222222222,0.8515581270397159,0.7187569912299381,0.17034687405067056,1.6489861041925564,85.15581270397158,28.124300877006192,222,56,12000,7347,8e-05,0.0005,7,50,16,0.8525252525252526,0.7564951700383219,1337,2026-01-18 01:34:34,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs40/fold_2.pt
densenet121,scratch,gs40,raw,blind,2,0.41414141414141414,0.7857142857142857,0.5575757575757576,0.18181818181818182,0.9333333333333333,0.6502578791362011,0.6741487538628949,0.4373408778365695,1.1541984834515973,65.02578791362012,32.585124613710526,222,56,12000,7347,8e-05,0.0005,7,50,,,,1337,2026-01-18 01:34:47,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs40/fold_2.pt
resnet18,scratch,gs50,gs50,adaptive,2,0.8585858585858586,0.5357142857142857,0.7111111111111111,1.0,0.4222222222222222,0.7322746004469486,0.7407561983850403,0.3340035588576947,1.816052739082188,73.22746004469485,25.924380161495982,222,56,12000,7347,8e-05,0.0005,7,50,6,0.8585858585858586,1.5634019412100315,1337,2026-01-18 01:39:53,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs50/fold_2.pt
resnet18,scratch,gs50,raw,blind,2,0.23636363636363636,0.19642857142857142,0.5,1.0,0.0,0.999990067611342,0.9999953572824151,9.932456608173366e-06,12.735737480763012,99.9990067611342,0.00046427175847697636,222,56,12000,7347,8e-05,0.0005,7,50,,,,1337,2026-01-18 01:39:58,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/resnet18/scratch/gs50/fold_2.pt
densenet121,scratch,gs50,gs50,adaptive,2,0.8727272727272727,0.8214285714285714,0.5797979797979798,0.18181818181818182,0.9777777777777777,0.8524200318697344,0.7151936157155901,0.17202619079675135,1.3179507059366795,85.24200318697345,28.480638428440976,222,56,12000,7347,8e-05,0.0005,7,50,6,0.8727272727272727,0.47889649148645075,1337,2026-01-18 01:55:11,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs50/fold_2.pt
densenet121,scratch,gs50,raw,blind,2,0.34949494949494947,0.8035714285714286,0.5,0.0,1.0,0.9981040334034279,0.998756590855951,0.001898841090799115,6.965371221983644,99.81040334034282,0.12434091440489368,222,56,12000,7347,8e-05,0.0005,7,50,,,,1337,2026-01-18 01:55:24,/home/jupyter/notebooks/jan26-LearningT/re-id-new/models2/utility/densenet121/scratch/gs50/fold_2.pt
